movie_id,subtitle_id,movie_name,release_year,decade,context,lexicon_word_list
2258,2588259,Riverworld,2010-04-18,2010.0,"[3439.548 - 3441.933] Looking for this?
[3452.853 - 3455.78] You should have freed me
when you had the chance.
[3456.732 - 3460.16] Those who help me are rewarded.
[3469.202 - 3473.465] You've done well.
Your bargain with Valdemar endures.
[3478.003 - 3481.213] Bring him with us
to the ship.
[3481.214 - 3485.885] It's a shame to waste such
promising centurion material.
[3485.886 - 3488.73] But he will make a good example
for the others.
[3519.711 - 3522.681] - Would you like to try?
- Yes.
[3543.193 - 3544.444] Sam!
[3545.445 - 3550.0] Fight! Fight! Fight!
[3551.284 - 3556.006] - Everybody fight!
- Surrender, or they die!",['shame']
2259,2590154,Killing Bono,2011-04-01,2010.0,"[5678.783 - 5680.699] What, what?
What should I do about it?
[5682.574 - 5684.824] Will you keep your eyes on the road?
[5688.158 - 5689.949] Hey, is that the...
[5696.116 - 5697.783] Neil!
[5698.283 - 5700.658] Neil! Neil!
[5704.866 - 5707.324] Look, it's just a shame you can't
support us on Saturday.
[5707.491 - 5708.616] What?
[5708.783 - 5711.366] We offered you a support slot,
you said no.
[5712.158 - 5713.783] What?
[5717.533 - 5720.949] - He didn't tell you?
- No. He didn't tell me.
[5725.491 - 5727.741] Would you be willing to repeat this
in a court of law?",['shame']
2263,2593867,Die vierte Macht,2012-03-08,2010.0,"[7686.547 - 7688.857] - Why not?
- I've no rights over you...
[7689.016 - 7691.462] ...and you have no reason to trust me.
[7691.852 - 7695.766] I'm not sure I can help.
I'm willing to try.
[7696.59 - 7698.501] You are changed.
[7699.093 - 7701.095] I do not feel changed.
[7701.262 - 7705.608] There was a pride in you once.
More, an arrogance...
[7705.8 - 7708.144] ...as if you carried truth
in a private purse...
[7708.302 - 7710.441] ...and no one could dispute it with you.
[7710.604 - 7715.053] When I hated you, and I did,
it was because of that.
[7715.209 - 7717.189] I have learned what I am.
[7717.345 - 7722.158] A low man who sits too high for his gifts.",['pride']
2264,2594202,Across the Wide Missouri,1951-10-01,1950.0,"[355.247 - 357.166] And lots of beavers meant lots of money.
[357.623 - 359.123] Have you see any better horses place captain
[362.175 - 363.175] I find these very happy
[365.175 - 367.47] This lady's name was Kamiah,
[367.72 - 369.889] She was a full blooded Black foot Indian.
[370.265 - 373.227] She was proud, strong
and beautiful.
[374.645 - 377.607] She's not a snake girl.
These Nez Perce bring her up mighty strict.
[378.692 - 380.485] Oh well,
its only a small investment.
[383.899 - 385.299] Hi
Hi
[387.073 - 388.073] Compliments of the season
[395.189 - 396.689] Oh no,no,no
this some mistake",['proud']
2265,2594590,Tesla: Master of Lightning,2000-01-01,2000.0,"[128.72 - 130.96] Tesla was indeed a genius
of the first magnitude.
[131.0 - 133.24] He was a technological visionary.
[133.92 - 137.0] He could envision great
things and make them work.
[139.32 - 140.52] He was a foreigner,
[140.56 - 144.48] an immigrant who arrived in
America with only his dreams.
[146.32 - 149.44] A proud and sometimes arrogant man,
[149.48 - 154.68] he worked and locked horns with some
of the most powerful people of his day.
[155.52 - 159.48] Thomas Edison, who resented his ideas
[161.44 - 165.56] Guglielmo Marconi, who
capitalized on his inventions
[167.88 - 172.24] George Westinghouse, who created
the Westinghouse Electric Company
[172.28 - 174.96] with Tesla's patents",['proud']
2265,2594765,Tesla: Master of Lightning,2000-01-01,2000.0,"[951.0 - 952.88] and he laughed.
[953.48 - 955.84] Edison was very amused by this
[955.88 - 960.52] and said: You just don't understand
our American sense of humor, Mr. Tesla.
[961.08 - 964.16] So Tesla had had enough
by that time
[964.2 - 966.8] and he picked up his hat
and walked out.
[968.32 - 970.88] Tesla paid dearly for his pride.
[971.64 - 976.04] I lived through a year of
bitter tears and hard labor
[976.48 - 980.8] digging ditches for
Edison's underground cables.
[981.76 - 985.52] But he was still determined
to develop his AC motor.
[987.36 - 989.52] With help from a group of investors
[989.56 - 995.48] he opened a laboratory on Liberty Street
only a few blocks from the Edison's offices.",['pride']
2265,2594787,Tesla: Master of Lightning,2000-01-01,2000.0,"[1088.6 - 1092.4] for each horsepower
generated by a Tesla invention.
[1093.6 - 1097.68] The young Serb was on his
way to fortune and fame
[1097.72 - 1102.04] while other inventors looked on
with fascination and with envy.
[1103.76 - 1105.64] In all my troubles
[1105.68 - 1110.44] I did not neglect to become
a real American citizen
[1110.76 - 1113.48] making me a proud and happy man.
[1123.52 - 1128.48] During the late 1880s Edison began
a negative media campaign
[1128.68 - 1132.12] to discredit the alternating
current system of electricity
[1132.28 - 1135.12] being developed by
Westinghouse and Tesla.
[1135.96 - 1139.64] It became known as
The War of the Currents.
[1142.44 - 1147.52] My personal desire would be to prohibit
entirely the use of alternating currents.",['proud']
2265,2595109,Tesla: Master of Lightning,2000-01-01,2000.0,"[2637.689 - 2642.362] which you have been inventing and
thus make war henceforth impossible?
[2643.19 - 2648.154] If so, won't you set a price on
them and commission me to sell them?
[2648.804 - 2652.504] Sincerely yours,
Mark Twain
[2654.38 - 2659.875] But I have no desire to be
remembered as the inventor
of a purely destructive device.
[2660.325 - 2665.744] I prefer to be remembered as
the inventor who abolished war.
[2665.994 - 2669.494] That will be my highest pride.
[2676.908 - 2682.743] In the summer of 1899 Tesla moved
to Colorado Springs, Colorado
[2682.773 - 2686.373] to conduct a series of
secret experiments.
[2687.875 - 2693.149] He told curious local reporters that
he intended to send a wireless message
[2693.179 - 2698.152] from Pikes Peak to Paris
for the Paris Exposition of 1900,
[2698.589 - 2701.959] but his plans were even
more ambitious.",['pride']
2265,2595345,Tesla: Master of Lightning,2000-01-01,2000.0,"[3861.89 - 3866.752] feels that the new ideas that come
along that replace their own ideas
[3867.002 - 3869.36] represent a loss rather than a gain.
[3869.61 - 3874.096] Tesla believed that Einstein was taking
us intellectually in the wrong direction.
[3875.968 - 3882.304] Rejected by traditional science, Tesla's
interest again turned to the esoteric.
[3884.34 - 3891.456] His intellect seemed to embrace a
lot of different areas quite easily.
[3892.546 - 3899.632] What he lacked were the social skills.
And that's an enormous shame
[3899.882 - 3907.792] because it interfered with his ability
to use that genius to be practical.
[3908.042 - 3912.059] Though nearly a recluse, he would
occasionally attend dinner parties
[3912.109 - 3916.259] at the home of the German poet
and mystic George Sylvester Viereck
[3917.382 - 3920.379] and he always intrigued the guests.
[3920.429 - 3923.54] While we were in the midst of talking,",['shame']
2267,2597719,Thor: Tales of Asgard,2011-05-16,2010.0,"[4148.866 - 4151.369] But then you also saw the value of peace,
[4151.577 - 4155.54] even when its cost can be so very great.
[4156.666 - 4159.001] Such wisdom took me ages to learn.
[4159.836 - 4164.549] Son, never has the House of Odin
stood on firmer ground
[4164.757 - 4166.175] or been more revered.
[4166.843 - 4168.803] You have done this kingdom proud.
[4176.644 - 4179.939] We hadn't even gotten to Jötunheim
when our troubles began.
[4180.064 - 4182.942] Stopping for a little repast
at an outland pub,
[4183.192 - 4189.448] we found ourselves surrounded by
the most vile beasts of all the nine realms.
[4190.449 - 4191.742] White bears?
[4191.826 - 4193.161] Wolves, love.",['proud']
2268,2598058,The Taming of the Shrew,1980-10-23,1980.0,"[1961.222 - 1965.454] Let specialties be therefore drawn between us,
That covenants may be kept on either hand.
[1965.542 - 1969.296] Ay, when one special thing is well obtain'd,
[1969.382 - 1971.612] I mean, her love;
[1971.702 - 1973.897] for that is all in all.
[1979.502 - 1983.336] Why, that is nothing. For I tell you, Father,
[1989.942 - 1992.82] I am as peremptory as she proud-minded;
[1992.902 - 1995.177] And where two raging fires meet together,
[1995.262 - 1997.935] They do consume
the thing that feeds their fury.
[1998.022 - 2004.86] Though little fire grows great with little wind,
Yet extreme gusts will blow out fire and all.
[2004.942 - 2010.141] So I to her, and so she yields to me,
For I am rough and woo not like a babe.
[2011.302 - 2015.056] Vile instrument! Fat-fingered gut plucker!",['proud']
2268,2598192,The Taming of the Shrew,1980-10-23,1980.0,"[2877.222 - 2879.258] Albeit he hath a father so to sign.
[2879.342 - 2884.132] And if your father make her the assurance,
She is your own.
[2897.062 - 2899.212] Signor Petruchio.
[2899.502 - 2901.777] Father.
[2902.982 - 2907.931] 'Tis thus: yourself and all the world
That talk'd of her have talk'd amiss of her.
[2908.022 - 2910.616] She is not proud, but modest as the dove.
[2910.702 - 2913.66] She is not hot, but temperate as the morn.
[2913.742 - 2916.814] And to conclude,
we have 'greed so well together
[2916.902 - 2919.621] That upon Sunday is the wedding-day.
[2921.622 - 2924.853] I'll see thee hang'd on Sunday first.
[2937.622 - 2943.538] 'Twas bargain'd 'twixt us, when we were alone,
That she shall still seem curst in company.",['proud']
2268,2598225,The Taming of the Shrew,1980-10-23,1980.0,"[3179.582 - 3181.618] Daughter!
[3370.502 - 3372.493] Petruchio is coming.
[3381.542 - 3384.5] What will be said?
[3384.582 - 3387.255] What mockery will it be to lack the bridegroom
[3387.342 - 3391.176] When the priest attends
To speak the ceremonial rites of marriage!
[3391.422 - 3395.54] What says Lucentio to this shame of ours?
[3395.622 - 3397.738] No shame but mine.
[3397.822 - 3400.461] Now must the world point at poor Katharina,
And say...
[3400.542 - 3405.332] Mad Petruchio's wife,
If it would please him come and marry her.
[3412.942 - 3416.821] Petruchio is coming! Petruchio is coming!
[3417.542 - 3421.535] Petruchio is coming! Petruchio is coming!",['shame']
2268,2598234,The Taming of the Shrew,1980-10-23,1980.0,"[3508.542 - 3510.897] How does my father?
[3510.982 - 3513.291] Good morrow, gentles.
[3513.382 - 3515.452] Gentles, methinks you frown.
[3516.302 - 3520.853] And wherefore gaze this goodly company,
As if they saw some wondrous monument,
[3520.942 - 3523.581] Some comet, or unusual prodigy?
[3524.062 - 3529.182] Fie, doff this habit, shame on your estate,
An eyesore to our solemn festival!
[3529.262 - 3531.776] What, will you be married to my daughter thus?
[3531.862 - 3534.171] Good sooth, even thus.
Therefore ha' done with words;
[3534.262 - 3537.254] To me she's married, not unto my clothes.
[3538.942 - 3541.502] But what a fool I am to chat with you,
[3541.582 - 3547.817] When I should bid good morrow to my bride,
And seal the title with a lovely kiss.",['shame']
2268,2598460,The Taming of the Shrew,1980-10-23,1980.0,"[5439.262 - 5443.619] Thou half-yard, quarter, inch,
Thou flea, thou nit, thou winter-cricket thou!
[5443.702 - 5446.853] Away, thou rag, thou quantity, thou remnant,
[5446.942 - 5451.333] Or I shall so bemete thee with thy yard
As thou shalt think on prating whilst thou liv'st.
[5471.582 - 5475.78] Well, come, my Kate,
we must unto your father's
[5475.862 - 5478.695] Even in these honest mean habiliments.
[5478.782 - 5484.573] Our purses shall be proud, our garments poor,
For 'tis the mind that makes the body rich,
[5484.662 - 5487.176] And as the sun
breaks through the darkest clouds,
[5487.262 - 5489.935] So honour peereth in the meanest habit.
[5490.022 - 5494.413] What, is the jay more precious than the lark
Because his feathers are more beautiful?
[5494.502 - 5499.735] Or is the adder better than the eel
Because his painted skin contents the eye?
[5499.822 - 5505.772] O no, good Kate; neither art thou the worse
For this poor furniture and mean array.",['proud']
2268,2598461,The Taming of the Shrew,1980-10-23,1980.0,"[5484.662 - 5487.176] And as the sun
breaks through the darkest clouds,
[5487.262 - 5489.935] So honour peereth in the meanest habit.
[5490.022 - 5494.413] What, is the jay more precious than the lark
Because his feathers are more beautiful?
[5494.502 - 5499.735] Or is the adder better than the eel
Because his painted skin contents the eye?
[5499.822 - 5505.772] O no, good Kate; neither art thou the worse
For this poor furniture and mean array.
[5505.862 - 5508.854] If thou account'st it shame, blame it on me.
[5510.622 - 5512.817] Grumio!
[5512.902 - 5514.938] Say thou wilt see the tailor paid.
[5526.942 - 5529.661] And therefore... frolic.
[5621.062 - 5623.292] And now, my honey love,
[5624.302 - 5629.217] We will return unto your father's house,
And revel it as bravely as the best,",['shame']
2268,2598578,The Taming of the Shrew,1980-10-23,1980.0,"[6159.742 - 6162.415] Lives my sweet son.
[6168.422 - 6170.936] Pardon, sweet father.
[6211.742 - 6214.495] Husband, let's into my father's house.
[6214.582 - 6217.813] First kiss me, Kate, and we will.
[6217.902 - 6220.462] What, in the midst of the street?
[6220.542 - 6222.737] What, art ashamed of me?
[6222.822 - 6224.938] No, sir, God forbid;
[6225.022 - 6228.219] but... ashamed to kiss.
[6229.142 - 6233.42] - Why, then, let's home again.
- Nay, I will give thee a kiss.
[6234.222 - 6237.18] Now pray thee, love, stay.
[6295.582 - 6298.335] Grumio, my wine.",['ashamed']
2271,2600533,Home Run,2013-04-19,2010.0,"[2049.922 - 2053.842] EventuaIIy,
I was Iooking
at porn at work.
[2053.927 - 2057.887] Until the day
two security officers
[2057.972 - 2063.476] confiscated my computer
and escorted me out
of the buiIding.
[2063.561 - 2069.275] They had every website
and every minute I spent
Iooking at them,
[2069.358 - 2072.777] logged right there
in bIack and white.
[2074.905 - 2079.326] I've...never
felt such shame
and embarrassment.
[2081.204 - 2084.873] My porn addiction
and my unwiIIingness
to face it,
[2084.958 - 2087.376] Ied to the Ioss
of my famiIy,
[2087.46 - 2090.588] my job,
and my seIf-worth.
[2092.257 - 2094.09] Depression followed.
[2096.469 - 2097.927] How is it going?
Good.",['shame']
2271,2600994,Home Run,2013-04-19,2010.0,"[4087.166 - 4090.543] I CeIebrate Recovery
from sexuaI abuse
by my father
[4090.628 - 4093.213] from the time
I turned eight
untiI I was sixteen.
[4093.297 - 4097.341] While going through
these experiences
l felt alone,
[4097.426 - 4099.886] with no one
to reach out to,
[4099.97 - 4102.264] not one person to tell.
[4102.347 - 4107.685] My whoIe Iife
I had carried the pain,
burden and shame for my past.
[4107.77 - 4111.523] Even though I've been
a Christian for years,
[4111.608 - 4114.818] I hid my pain and shame
from everyone I knew.
[4120.992 - 4123.327] [broken voice]
When I-when I
Iearned as an aduIt
[4123.411 - 4126.121] that I wouId not
be abIe to bear
chiIdren of my own,
[4128.332 - 4130.708] this was the final blow.",['shame']
2271,2601005,Home Run,2013-04-19,2010.0,"[4156.86 - 4160.53] I Iove that I don't have
to hide who I am here.
[4160.614 - 4163.158] I can go
to my step study
and share openIy
[4163.243 - 4165.452] without the fear
of being judged.
[4166.621 - 4168.121] I'm just me.
[4168.206 - 4169.997] Banged up
and imperfect.
[4172.502 - 4177.088] Because of the work
of Jesus, l'm no longer
living my life in shame.
[4177.172 - 4179.675] Thank you
for Ietting me share.
[4200.863 - 4204.032] [muffled voices
from TV]
[4222.635 - 4224.176] [cheering]
Go.
[4231.435 - 4233.06] [cheering]
[4233.145 - 4234.896] Run, run.
Run!",['shame']
2272,2601975,Valentino,1977-09-07,1970.0,"[2486.465 - 2488.34] Holy cow!
[2525.34 - 2527.422] Where is he?
[2527.547 - 2531.047] Where is my sweet Armand?
[2544.965 - 2546.297] Ooh!
[2551.422 - 2554.172] Hey, Nazimova, we missed it.
One more time for the New York Post.
[2556.172 - 2558.215] And what a shame!
[2558.34 - 2561.797] She would've made
tomorrow's front page for sure.
[2566.507 - 2569.507] Armand, my love.
[2569.632 - 2572.965] It is I, your Camille.
[2574.882 - 2577.172] I must be brave.
[2578.59 - 2581.757] No! No! No!",['shame']
2272,2602241,Valentino,1977-09-07,1970.0,"[3884.547 - 3887.09] I've got a few buck tucked away.
what do you think I spend it on?
[3887.215 - 3888.922] Champagne, baths
and black silk formals?
[3889.047 - 3891.965] Just don't tell Rudy where it came from.
He'd never take it.
[3892.09 - 3895.34] Are you sure you won't change your mind
and come along? I know he'd appreciate it.
[3895.465 - 3897.547] Just drop me off at the studio, George.
[3897.672 - 3901.757] It's a shame that he won't know that you're
the one pal who pulled for him in a pinch.
[3901.882 - 3905.922] Oh, come on.
Cut the hearts and flowers, George.
[3906.047 - 3908.215] He's my bread and butter.
[3923.632 - 3925.632] Rudy!
[3927.422 - 3928.84] They've got you in the tank.
[3928.965 - 3931.507] Thank God it's you, George.
I thought I would be here all night.",['shame']
2272,2602284,Valentino,1977-09-07,1970.0,"[4100.59 - 4103.256] Leave her out of it.
[4106.506 - 4108.715] Now, that's a naughty boy.
[4108.84 - 4110.84] Gonna have to teach him a lesson.
[4110.965 - 4114.965] Like er...
taking away his toilet privileges.
[4115.09 - 4116.34] Stronzo! Merda!
[4116.465 - 4117.672] Which is a shame
[4117.797 - 4120.881] because there was a little something
in that coffee you've been drinking all day
[4121.006 - 4123.047] to make you want to piss all night.
Hey, Willie.
[4123.172 - 4126.256] The world's greatest expert here tonight.
[4126.381 - 4130.881] Why don't you ask him for a few pointers
on split-tail anatomy?
[4132.84 - 4136.465] Poor Willie - he's been inside so long
he's forgotten what it looks like.",['shame']
2273,2603767,The Tenth Man,1988-12-04,1980.0,"[3960.842 - 3964.755] I wonder that my son managed to
hold on to any of his money at all.
[3964.842 - 3967.402] I said he could stay tonight.
[3967.481 - 3969.393] What's your name?
[3969.481 - 3972.599] Er, Toupard, Madame.
Philippe Toupard.
[3972.682 - 3976.197] - You knew my son?
- Yes, he talked about you a lot.
[3976.282 - 3978.751] You must be very
proud of him.
[3978.842 - 3980.722] I'm starving.
[3983.445 - 3985.594] Can you come with me, monsieur?
[3986.362 - 3988.672] We have a lot to talk about.
[4007.045 - 4009.112] Who are you?
What are you doing?
[4009.204 - 4014.483] Look, I don't know what's going on here.
All I want is... a night's shelter.",['proud']
2274,2604855,Small Apartments,2012-03-10,2010.0,"[3722.304 - 3724.208] I'll call you
later with the details.
[3724.378 - 3726.284] I gotta get
the hell outta here.
[3726.422 - 3727.367] <i>Yeah? Where are you?</i>
[3727.474 - 3728.878] <i>In the apartment.
Jesus Christ.</i>
[3764.313 - 3766.577] <i>Good job, Franklin.
You solved my little riddle.</i>
[3767.409 - 3768.813] <i>I'm very proud of you.</i>
[3769.485 - 3771.009] <i>Unfortunately,
I'm also very dead.</i>
[3771.561 - 3773.083] <i>Which is good
news and bad news.</i>
[3773.668 - 3776.15] <i>On the downside, you are now
alone in the world.</i>
[3776.574 - 3778.641] <i>I know it's probably felt
like that for a while, but,</i>
[3779.063 - 3780.271] <i>now it's official.</i>",['proud']
2275,2605471,Family Weekend,2013-03-28,2010.0,"[982.399 - 985.068] So, you ever been to Fillmore?
[987.278 - 989.906] Back before '70, it was fantastic.
[991.491 - 994.703] Me and my girlfriend Anne
used to get stoned out of our brains
[994.744 - 997.205] and check out all the great bands.
[998.415 - 1000.917] You ever see CCR on LSD?
[1004.421 - 1008.133] Janice must be so proud,
the wonderful mother you've become.
[1008.383 - 1010.802] - Ma.
- Are you kidding? You're judging me?
[1011.219 - 1014.514] You take that finger and turn around
and point it right at yourself.
[1014.597 - 1016.266] There's your legacy. You proud of that?
[1016.975 - 1018.309] I don't want her here anymore...
[1018.393 - 1019.644] She takes very good care of our children.",['proud']
2275,2605816,Family Weekend,2013-03-28,2010.0,"[2065.648 - 2067.817] the punishment will be
commensurate with the crime.
[2067.901 - 2069.694] I'm talking severe lock down.
[2069.778 - 2073.698] No friends, no extracurriculars,
and certainly no competitive jump.
[2074.24 - 2077.035] - Well, that's a little extreme.
- Okay, Duncan...
[2077.16 - 2079.496] Everything you've worked for,
down the drain.
[2079.537 - 2080.997] It'd be such a shame.
[2085.502 - 2088.338] Or I can make you a one-time offer only.
[2088.38 - 2090.173] I can't believe I'm saying this, crazy.
[2090.256 - 2091.675] It's crazy.
[2092.967 - 2095.512] You untie me... Us right now,
[2096.346 - 2099.224] and I mean right this very minute.
I'll forget everything.",['shame']
2276,2606972,About Cherry,2012-02-14,2010.0,"[1160.726 - 1161.784] Good morning, Mom.
[1161.827 - 1164.091] My angel in the morning.
[1164.13 - 1167.361] I have a test today,
English Lit.
[1167.4 - 1168.765] Well, you're gonna do great.
[1168.801 - 1171.702] You're the smartest person
I know.
[1171.737 - 1173.898] I'm so proud of you.
[1178.511 - 1182.242] You turned out so great
in spite of everything.
[1182.281 - 1184.749] You make everything okay.
[1186.452 - 1187.51] I got to go, Mom.
[1187.553 - 1189.077] I got to go.
[1189.121 - 1190.801] ""Got to go. I got to go.
School's calling.""",['proud']
2276,2607437,About Cherry,2012-02-14,2010.0,"[2817.181 - 2819.274] He's finally shown up
to one of mine.
[2820.451 - 2821.884] You must be Angelina.
[2821.919 - 2825.116] Yeah, hi.
Yeah, hi.
[2825.156 - 2827.056] This is Mrs. Larchmont,
[2827.091 - 2829.491] the chairwoman
of the acquisitions committee
[2829.527 - 2832.394] and the proud sponsor
of this exhibition.
[2832.43 - 2833.522] Oh, cool.
[2833.564 - 2836.158] And proud mother
of this handsome boy.
[2836.2 - 2837.189] You didn't tell me that.
[2837.234 - 2840.397] Well, it's really something.
[2841.806 - 2843.103] Where did it all come from?",['proud']
2276,2607615,About Cherry,2012-02-14,2010.0,"[3541.905 - 3543.566] How long have you been
with your husband?
[3543.607 - 3544.904] Since high school.
[3544.941 - 3548.001] You're childhood sweethearts.
[3548.045 - 3550.138] Does he still fuck you hard
every night?
[3550.18 - 3552.808] Oh, he's not that wild.
[3552.849 - 3556.148] Oh, that's such a shame.
You're so hot.
[3556.186 - 3557.787] Why don't you show us
what you like to do
[3557.821 - 3559.914] when your husband's not around?
[3565.695 - 3566.889] Okay, I'm sorry.
[3566.93 - 3569.421] I just need a second, okay?
[3573.003 - 3575.437] Is everything okay?",['shame']
2276,2607781,About Cherry,2012-02-14,2010.0,"[4005.768 - 4010.432] City General will only treat
people without insurance, so...
[4013.943 - 4017.003] Is that... you need money?
[4019.816 - 4021.807] Mom, you need to tell me
if you need money.
[4021.851 - 4023.512] Look, I can help.
[4023.553 - 4024.747] I will.
[4027.757 - 4030.487] I'm so proud of you.
[4030.527 - 4032.495] I thought you were going
in the other direction.
[4032.529 - 4035.498] Here you are six months later.
[4035.532 - 4037.932] You're doing so great.
[4037.967 - 4039.434] Mom, whatever she needs.
[4039.469 - 4042.927] Okay, anything that JoJo needs,
I'll... I'll get it for her.",['proud']
2280,2610774,Мимино,1977-06-06,1970.0,"[2555.8 - 2559.0] You're the only one
who hasn't submitted any.
[2559.16 - 2563.376] Listen, Lady, have I ever said
I was an endocrinologist?
[2563.677 - 2565.077] What's going on?
I don't understand.
[2565.24 - 2566.872] What don't you understand?
[2566.973 - 2570.473] He's Hachikian, and he's Hachikian,
and they call this one an impostor.
[2570.52 - 2574.135] Shame on you, throwing a person
out into the street?
[2574.32 - 2578.711] What's the difference, an endocrinologist
or not? I'm not one either.
[2579.08 - 2582.277] - What's your name?
- Mizandari.
[2582.6 - 2585.956] Here's another two places for you.
[2594.48 - 2597.836] - He hasn't called.
- He will.
[2623.24 - 2626.471] - What?
- Tomorrow I'm going home.",['shame']
2280,2610873,Мимино,1977-06-06,1970.0,"[3439.56 - 3443.758] - Current address.
- Moscow, Stroitelnaja 23, flat 57.
[3444.64 - 3446.835] - Where do you work?
- Depot Number 2.
[3447.24 - 3450.073] - Your job?
- An ordinary staff member
[3451.76 - 3454.638] What can you say
about the incident?
[3455.6 - 3460.799] What can I say? There is metro station
in Moscow named after Bagrationi.
[3462.32 - 3467.519] When I pass it my eyes
well up with tears of pride,
[3468.44 - 3471.989] I'm proud that this
great man is my compatriot.
[3472.92 - 3475.912] Now, when I look at this bench,
I have tear in my eyes,
[3476.0 - 3479.132] but different sort of tears,
the tears of shame.
[3479.233 - 3481.633] I'm ashamed
to be a Georgian.
[3482.64 - 3484.995] Don't get distracted.",['pride']
2285,2613678,Frances Ha,2013-05-17,2010.0,"[674.84 - 676.763] if you want to play
with some choreography.
[676.884 - 678.885] Uh, no, I was wondering
if there were...
[679.01 - 681.389] any more classes at the
school I could teach.
[681.514 - 683.562] I'm a little
- I'm kind of broke.
[683.682 - 686.186] I'll check, but I'm
all full up, I think.
[686.309 - 689.359] I thought so. I'm just proud
of myself for asking.
[689.522 - 691.61] I'll probably be able
to use you and some of
[691.61 - 693.697] the other apprentices
for the Christmas show.
[693.817 - 696.616] - I mean, that's something.
- That's great.
[696.736 - 699.615] I just wanted to say I
really look up to you...
[699.74 - 701.834] and I just
- I think you're great.",['proud']
2286,2615555,The Lords of Salem,2012-09-10,2010.0,"[4964.833 - 4967.168] Just listen.
Let's just get through this tonight.
[4967.335 - 4970.215] Tomorrow we can start dealing with this.
[4973.667 - 4975.67] Bye.
[5021.876 - 5024.423] Lord, hear us.
[5024.542 - 5029.97] We are ready to bring
your precious child to this world.
[5030.083 - 5034.505] In memory of Satan,
you preach punishment and shame
[5034.667 - 5037.251] to those who would
emancipate themselves
[5037.376 - 5040.421] and repudiate the slavery of the Church.
[5040.542 - 5044.418] Satan, come to us. We are ready.
[5045.458 - 5050.26] Satan, come to us. We are ready.
[5051.458 - 5056.377] Satan, come to us. We are ready.",['shame']
2287,2616797,Behind the Candelabra,2013-05-26,2010.0,"[4378.704 - 4380.639] Good.
[4380.672 - 4383.208] I had some
positive feedback.
[4383.243 - 4385.444] When are you going to let me
hear one of your songs?
[4385.478 - 4387.947] - I don't know.
- Why?
[4387.98 - 4390.35] 'Cause I'm afraid
you wouldn't like it.
[4390.385 - 4392.318] But I'm proud
of what you're doing!
[4392.351 - 4393.953] I'm like a proud papa!
[4393.987 - 4397.823] I think it's great!
[4397.856 - 4399.926] Maybe when I'm done with
this one, you can hear it.
[4399.96 - 4402.261] Whenever you want me
to hear.
[4414.273 - 4416.675] Scott, we should talk.",['proud']
2288,2617572,Derek,2008-02-19,2000.0,"[445.16 - 447.999] We'll go for the registry office...
[448.0 - 450.719] Banjo string? Yeah.
[450.72 - 453.119] 'Vicky's going to cover me
on my maternity leave.
[453.12 - 455.999] 'She's just been amazing.
She's flown through all her NVQ's.
[456.0 - 460.0] 'She's on to her level five
diploma now, which, you know,
you need for management, so,
[460.12 - 463.559] 'couldn't be prouder of her,
she's incredible.
[463.56 - 466.159] 'I'm leaving the home
in very safe hands.'
[466.16 - 468.559] 'Yeah, I love getting qualifications
now.
[468.56 - 471.319] 'I'm sort of kicking myself that
I didn't concentrate in school
[471.32 - 473.839] 'and do my exams properly, cos...'
[473.84 - 477.84] to be honest, I just didn't
think I could do anything then. I
didn't think I could pass anything.",['prouder']
2291,2620717,Age of Heroes,2011-05-19,2010.0,"[4518.716 - 4520.591] I thought it would be harder.
[4520.716 - 4524.175] - It all happened so quickly.
- Listen to me.
[4524.216 - 4526.466] Better them than you.
[4526.882 - 4529.091] Well done.
[4529.507 - 4531.425] Do not think about that
or you'll go insane.
[4531.466 - 4535.8] People die, it happens. Now come
on, pick up that gun and be proud.
[4545.632 - 4547.216] Mac takes this.
[4547.882 - 4549.841] Steiner and Reines: with me.
[4648.716 - 4651.257] - Did you see the blood out there?
- Yes.
[4678.8 - 4679.966] Oh fuck.
[4685.175 - 4686.882] Reines, crouch.",['proud']
2292,2621047,Nice Guy Johnny,2010-11-04,2010.0,"[644.046 - 645.946] If you're trying to set me up,
I'm not down.
[646.082 - 648.175] Don't be a dickwad!
- What do you mean a ''dickwad?''
[648.317 - 650.512] - You're being a dickwad, okay!
If that's what you have planned,
[650.653 - 654.145] I'm not going!
- I'm joking around with you, all right?
[654.29 - 655.757] - A toast, to Johnny.
[655.892 - 657.792] I'm so proud of you,
[657.927 - 659.326] my baby boy.
[659.462 - 661.293] Agreeing to take this job.
[661.431 - 664.093] That takes courage.
- What is this job
[664.233 - 666.258] that you two are so excited about?
[666.402 - 668.666] - It's a good opportunity.
- No, it's a <i>great</i> opportunity.",['proud']
2293,2623159,Redd Inc.,2012-11-03,2010.0,"[4708.967 - 4712.124] by being in the same elevator.
[4727.985 - 4730.309] Sometimes you learn
to improvise.
[4730.31 - 4732.429] Escape was the easy part.
[4751.947 - 4756.15] You know, strangely we
Redd thank for many things.
[4756.861 - 4759.363] He introduced us to each other.
[4761.57 - 4765.623] A shame that in cases
Work really work.
[4776.846 - 4778.303] Hands up!
[4778.304 - 4781.527] - Hands up!
- Get down!
[4781.528 - 4783.303] Lie on the floor! Hands up!
[4783.304 - 4784.762] Lie down on the fucking ground!
[4784.763 - 4786.644] - Lower now!
- Lower now!",['shame']
